full_name,name,brand,category,description,abv,serving_ml,alcohol_ml,alcohol_grams,abv_suspicious,missing_taste_profile,abv_outlier,recommendable,image_url,source_dataset,dataset_version,astringency,body,bitter,sweet,sour,salty,fruits,hoppy,spices,malty
All Stars Bakery Kvas,Kvas,All Stars Bakery,Kvass,"Kvas is a non-alcoholic cereal beverage which is produced from Sourdough Rye Bread, Malt and Sugar. Kvas has a golden-brown color, the pleasant flavor of Rye Bread, low sweetness and sufficient carbonate to give Kvas a sparkle on the palate.",0.5,375.0,1.875,1.479375,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,14,42,22,109,47,0,49,7,8,128
Allagash Brewing Company Allagash Black,Black,Allagash Brewing Company,Strong Ale - Belgian Dark,"Allagash Black is a Belgian style stout brewed with 2 Row barley, torrified wheat, oats, both roasted and chocolate malt and a generous portion of dark caramelized candi sugar. The silky mouth feel is a great balance to the roasted character, coffee and dark chocolate notes expressed throughout this beer.",7.5,375.0,28.125,22.190625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,9,95,69,83,17,0,28,35,9,144
Allagash Brewing Company Allagash Confluence Ale,Confluence Ale,Allagash Brewing Company,Strong Ale - Belgian Pale,"Allagash Confluence Ale is created with a mixed fermentation; utilizing our house primary Belgian style yeast in combination with our proprietary Brettanomyces strain. The two yeast strains work in tandem creating a marriage between spice and fruit flavors that ultimately leave a lingering silky mouth feel. Confluence is brewed with a blend of both imported pilsner and domestic pale malts as well as a portion of caramel malt, resulting in a complex malty profile. Tettnang and East Kent Golding hops are added in the brew process to balance the intricate malty profile while adding a sweet and spicy citrus aroma. After fermentation, Confluence undergoes a lengthy aging process in stainless steel tanks to enhance the flavors. Prior to bottling, it is dry hopped with a Glacier hops, providing a pleasant balance of aromas.",7.5,375.0,28.125,22.190625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,23,38,40,45,100,2,73,58,17,46
Allagash Brewing Company Allagash Coolship Cerise,Coolship Cerise,Allagash Brewing Company,Lambic - Fruit,"Coolship Cerise is our spontaneous beer aged with a blend of Maine-grown cherries, including Balaton and Montmorency. Using local cherries makes our Cerise uniquely Maine, just like us.",8.1,375.0,30.375,23.965875,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,49,33,2,44,197,0,115,18,22,18
Allagash Brewing Company Allagash Coolship Red,Coolship Red,Allagash Brewing Company,Lambic - Fruit,Spontaneous beer aged with raspberries.,6.2,375.0,23.25,18.344250000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,40,18,2,74,113,1,83,10,3,10
Allagash Brewing Company Allagash Coolship Resurgam,Coolship Resurgam,Allagash Brewing Company,Lambic - Gueuze,"Coolship Resurgam is brewed with Pilsner malt, raw wheat, and aged hops. The beer is cooled overnight using outside air temperature in a traditional, large shallow pan known as a coolship. During the cooling process, naturally occurring microflora from the air inoculates the beer, and in the morning, it is transferred into French oak wine barrels where the entire fermentation and aging takes place. Coolship Resurgam is a blend of this one-, two-, and three-year old spontaneously fermented beer. The finished beer has aromas of apricot, lemon zest, and candied fruit. Notes of tropical fruit and flavors of funk lead to a clean, tart, and dry finish.Coolship Resurgam is a blend of both old and young unfruited spontaneous beer. The name comes from the motto of our fair city, Portland, Me. It means ""I shall rise again"". Coolship Resurgam won a Silver medal at the 2010 GABF.a blend of this one-, two-, and three-year old spontaneously fermented beer. The finished beer has aromas of apricot, lemon zest, and candied fruit. Notes of tropical fruit and flavors of funk lead to a clean, tart and dry finish.",6.3,375.0,23.625,18.640125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,47,27,22,68,185,0,127,22,11,18
Allagash Brewing Company Allagash Dubbel Ale,Dubbel Ale,Allagash Brewing Company,Dubbel,Allagash Dubbel boasts a deep red color and a complex malty taste. The finish is dry with subtle hints of chocolate and nuts. The yeast asserts itself by lending a classic Belgian fruitiness.,7.0,375.0,26.25,20.71125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,17,31,11,80,35,1,48,17,23,66
Allagash Brewing Company Allagash Grand Cru,Grand Cru,Allagash Brewing Company,Strong Ale - Belgian Dark,"Grand Cru is brewed with a touch of peated malt and spiced with coriander, sweet orange peel and a hint of anise. It is deep golden in color, full bodied and has hints of smoke and licorice in the taste and aroma. The malty, warming finish is perfect for colder weather.",7.2,375.0,27.0,21.303,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,8,55,19,119,63,1,91,29,64,70
Allagash Brewing Company Allagash Hugh Malone,Hugh Malone,Allagash Brewing Company,IPA - Belgian,"Hugh Malone begins with a grain bill featuring a blend of Maine grown barley, imported Pilsner, and raw wheat malt. At the beginning of run off, we add a portion of hops to the sweet wort in the kettle; a technique known as ""first wort hopping"". As the boil begins, a generous amount of Chinook hops are added for bittering. Later, in the whirlpool, the beer is hopped with a blend of Centennial and Amarillo, for aroma. This same blend is used, post fermentation, to lend additional hop character to the finished beer. The result is a complex brew with a malty palate, intense hop aromas, pronounced bitterness and a pleasantly dry finish.",6.8,375.0,25.5,20.119500000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,34,29,88,53,75,1,85,131,26,53
Allagash Brewing Company Allagash Interlude,Interlude,Allagash Brewing Company,Farmhouse Ale - Saison,"Two yeast strains were used to create this unique Belgian-style ale. The first, a Saison yeast, establishes the flavor foundations of a classic Belgian-style ale. The second, our house strain of Brettanomyces yeast, contributes myriad flavors including pear, apricot, graham cracker, and bread crust. A portion of Interlude is aged in red wine barrels, which imparts a distinctive vinous, plum character and a dry, almost tannic, finish.",10.6,375.0,39.75,31.362750000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,36,31,10,97,122,9,108,20,7,32
Allagash Brewing Company Allagash Tripel Ale,Tripel Ale,Allagash Brewing Company,Tripel,"This strong golden ale is marked by passion fruit and herbal notes in the aroma, with suggestions of banana and honey in the complex palate. The Tripel has a remarkably long and smooth finish.",9.0,375.0,33.75,26.62875,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,20,45,23,73,57,1,78,46,58,47
Allagash Brewing Company Allagash Victor Ale,Victor Ale,Allagash Brewing Company,Strong Ale - Belgian Pale,"The Victor Ale was inspired by its feminine-named predecessor, the Victoria Ale. With chardonnay grapes to make the Victoria Ale unique, our brewers decided to use red grapes for the Victor. Over one hundred pounds of cabernet franc grapes were crushed on site and added directly to the mash. In addition to a generous portion of Pilsner malt, Victor is hopped with Fuggles and Hallertau and fermented with a wine yeast strain. With a focus on the subtle wine-like character of the grapes, the 9.0% ABV brew maintains a copper color, wine yeast influence and a medium body with a tart and spicy finish.",9.0,375.0,33.75,26.62875,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,24,35,16,109,64,1,78,26,15,39
Allagash Brewing Company Allagash Victoria Ale,Victoria Ale,Allagash Brewing Company,Strong Ale - Belgian Pale,"Victoria Ale was inspired by a visit to Victoria Mansion, in Portland, Maine and the visual references to Bacchus, the god of wine. The brewer's decided to fuse the worlds of beer and wine. Over two hundred pounds of Chardonnay (Vidal Blanc in 2010) grapes were brought in, crushed on site and added directly to the mash. Victoria Ale's aroma is fruity spice, and the taste presents subtle notes of green banana, black pepper, and fresh-crushed mint. With a focus on the subtle, wine-like character of the grapes, the 9.0% ABV brew boasts a pale copper color, Belgian yeast influence, and a medium body with a long candied fruit finish with hints of honeydew melon, and, of course, white wine grapes.",9.0,375.0,33.75,26.62875,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,16,30,14,83,43,1,72,21,19,19
Allagash Brewing Company Allagash White,White,Allagash Brewing Company,Wheat Beer - Witbier,"Our interpretation of a traditional Belgian wheat beer. Brewed with a generous portion of wheat and spiced with coriander and Curacao orange peel, this beer is fruity, refreshing and slightly cloudy in appearance.",5.1,375.0,19.124999999999996,15.089624999999998,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,25,40,10,17,47,3,59,27,31,35
Allentown Brew Works Rude Elf's Reserve,Rude Elf's Reserve,Allentown Brew Works,Herb and Spice Beer,,10.5,375.0,39.375,31.066875000000003,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,7,44,8,65,27,0,49,12,157,30
Alltech’s Lexington Brewing and Distilling Co. Kentucky Ale,Kentucky Ale,Alltech’s Lexington Brewing and Distilling Co.,Pale Ale - English,"Our Master Brewers describe Kentucky Ale as a marriage between two classic beer styles, Irish Red Ale and English Pale Ale. Light amber in color, Kentucky Ale owes its unique body and character to select imported malts and a pinch of wheat malt for a rich, smooth taste. The unique body and character of Kentucky Ale is heavily influenced by the water, drawn from aquifers in the limestone rock underlying the Bluegrass Region of Kentucky.",6.0,375.0,22.5,17.7525,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,15,29,34,47,16,1,12,43,3,77
Alltech’s Lexington Brewing and Distilling Co. Kentucky Bourbon Barrel Ale,Kentucky Bourbon Barrel Ale,Alltech’s Lexington Brewing and Distilling Co.,Strong Ale - English,"Award winning Kentucky Bourbon Barrel Ale is a unique sipping beer with the distinctive nose of a well-crafted bourbon. Our Kentucky Ale is aged for up to 6 weeks in freshly decanted bourbon barrels from some of Kentucky’s finest distilleries. Subtle yet familiar flavors of vanilla and oak are imparted to this special ale as it rests in the charred barrels. Pleasantly smooth and robust, Kentucky Bourbon Barrel Ale may also be served as an aperitif or after dinner drink.",8.19,375.0,30.7125,24.2321625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,9,40,25,49,10,2,13,21,23,128
Alltech’s Lexington Brewing and Distilling Co. Kentucky Cream Ale,Kentucky Vanilla Barrel Cream Ale,Alltech’s Lexington Brewing and Distilling Co.,Cream Ale,"Kentucky Vanillla Barrel Cream Ale is our take on a classic American style of beer. We took a cold-conditioned cream ale brewed with a hint of flaked corn and bourbon vanilla beans and aged it in freshly decanted Kentucky bourbon barrels for a minimum of two months. A perfect blend of vanilla and bourbon notes make this cream ale irresistible. The medium body and 5.5% ABV make Kentucky Vanilla Barrel Cream Ale the perfect complement to any dessert, or all day event.",5.5,375.0,20.625,16.273125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,12,67,4,40,3,1,1,7,51,48
Alpine Beer Company Captain Stout,Captain Stout,Alpine Beer Company,Stout - American,"The Captain is leader of a fire crew. This beer takes charge of your taste buds with its rich flavor. Roasty malt character that has hints of chocolate and coffee which balances the smooth, velvety finish. The thick, creamy head lasts and lasts, leaving lace in your glass as your beer disappears. This beer pairs well with food. Great with dinner or as breakfast or even with a rich vanilla-bean ice cream. 1.060 OG 31 IBU",6.0,375.0,22.5,17.7525,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,20,79,62,59,9,0,9,31,9,114
Alpine Beer Company Chez Monieux,Chez Monieux,Alpine Beer Company,Lambic - Fruit,,5.8,375.0,21.75,17.16075,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,35,50,0,43,134,0,85,7,7,11
Alpine Beer Company Duet IPA,Duet,Alpine Beer Company,IPA - American,"A soon-to-be favorite, if it's already not. This single IPA boasts pine, citrus, and cedar notes from Simcoe and Amarillo hops.",7.0,375.0,26.25,20.71125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,31,21,60,31,56,1,77,91,6,27
Alpine Beer Company Great,Great,Alpine Beer Company,Barleywine - American,"The base of this beer was available at a couple of festivals as a barleywine named ""Good"". The remainder of the batch spent several months aging in fresh Jack Daniels barrels and became ""Great"".",14.0,375.0,52.5,41.4225,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,8,47,14,81,14,0,35,10,10,76
Alpine Beer Company Mandarin Nectar,Mandarin Nectar,Alpine Beer Company,Herb and Spice Beer,Fresh organic orange zest and cracked coriander complement the orange blossom honey used in this ale. Like a mountain breeze through the citrus trees. 1.060 OG 6 IBU,6.5,375.0,24.375,19.231875000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,14,38,38,100,97,0,112,77,17,80
Alpine Beer Company McIlhenney's Irish Red,McIlhenney's Irish Red,Alpine Beer Company,Red Ale - Irish,Our most versatile beer. Good to drink as well as cook with. Light enough to quench a thirst and complex enough to accompany fine dining. Caramel malty sweet fades to a chocolate roasty finish and dry from a touch of rye. 1.057 OG 13 IBU,6.0,375.0,22.5,17.7525,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,23,60,46,93,14,1,16,52,12,166
Alpine Beer Company Ned,Ned,Alpine Beer Company,Sour - Flanders Red Ale,,5.17,375.0,19.3875,15.2967375,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,49,39,6,52,162,0,80,7,9,17
Alpine Beer Company Nelson,Nelson,Alpine Beer Company,IPA - American,"A Golden Rye IPA - An outstanding hop from New Zealand, Nelson Sauvin, is generously used throughout the brewing and dry-hopping of this unique beer. European rye is added for a smooth, malty addition to flavor. 1.065 OG 7% AB",7.0,375.0,26.25,20.71125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,26,45,60,50,85,2,128,78,13,49
Alpine Beer Company Pure Hoppiness,Pure Hoppiness,Alpine Beer Company,IPA - Imperial,"So mega-hopped it will take you to hop heaven. We’ve used hops in the boil, more hops in the giant hopback, and added to that, an incredible amount of dry-hopping for that cutting-edge “hop bite.” Once you’ve tasted this unique beer, all others pale in comparison. 1.072 OG Classified IBU",8.0,375.0,30.0,23.67,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,12,31,99,41,43,0,59,126,7,39
Alpine Beer Company Willy Vanilly,Willy Vanilly,Alpine Beer Company,Wheat Beer - American Pale,The base for this beer is Willy Wheat. They add Vanilla to the tanks during aging. Try mixing it with Alpine's Captain Stout for a Captain & Vanille.Draft availability only.,5.5,375.0,20.625,16.273125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,17,35,16,16,28,1,28,21,75,69
Amarcord Birra Artigianale Italiana Nero's 1st Century Double Dark Malt Ale,Nero's 1st Century Double Dark Malt Ale,Amarcord Birra Artigianale Italiana,Bock - Traditional,,8.0,375.0,30.0,23.67,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,13,41,23,97,36,0,46,26,13,81
